10653	3.57402
34490	5.21734
21694	4.69042
35662	5.85407
35439	4.41948
19821	3.1902
35859	2.2516
35864	-0.212079
35912	3.36102
26088	3.94189
35432	0.570671
35735	4.44508
35770	2.75809
35744	4.90575
34718	7.22444
35477	-0.163204
35630	0.0365142
35546	0.476369
35768	0.740942
35519	1.1426
35594	6.20149
35046	5.3153
35412	0.0735062
35676	-0.186316
35858	1.03929
35567	1.41955
35704	2.52182
